camera,datetime,total_spots,num_cars,weather,year,month,day,hour,minute,image_url,available_spots,occupancy_ratio
02,2015-11-25_15.14,9,7,O,2015,11,25,15,14,CNR-EXT/OVERCAST/2015-11-25/camera2/2015-11-25_1514.jpg,2,0.7777777777777778
02,2015-11-25_15.44,9,8,O,2015,11,25,15,44,CNR-EXT/OVERCAST/2015-11-25/camera2/2015-11-25_1544.jpg,1,0.8888888888888888
02,2015-11-25_16.14,9,8,O,2015,11,25,16,14,CNR-EXT/OVERCAST/2015-11-25/camera2/2015-11-25_1614.jpg,1,0.8888888888888888
02,2015-11-25_16.44,9,8,O,2015,11,25,16,44,CNR-EXT/OVERCAST/2015-11-25/camera2/2015-11-25_1644.jpg,1,0.8888888888888888
02,2015-11-27_07.14,9,3,S,2015,11,27,7,14,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_0714.jpg,6,0.3333333333333333
02,2015-11-27_07.44,9,3,S,2015,11,27,7,44,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_0744.jpg,6,0.3333333333333333
02,2015-11-27_08.14,9,3,S,2015,11,27,8,14,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_0814.jpg,6,0.3333333333333333
02,2015-11-27_08.44,9,3,S,2015,11,27,8,44,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_0844.jpg,6,0.3333333333333333
02,2015-11-27_09.14,9,7,S,2015,11,27,9,14,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_0914.jpg,2,0.7777777777777778
02,2015-11-27_09.44,9,8,S,2015,11,27,9,44,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_0944.jpg,1,0.8888888888888888
02,2015-11-27_10.14,9,8,S,2015,11,27,10,14,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1014.jpg,1,0.8888888888888888
02,2015-11-27_10.44,9,8,S,2015,11,27,10,44,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1044.jpg,1,0.8888888888888888
02,2015-11-27_11.14,9,8,S,2015,11,27,11,14,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1114.jpg,1,0.8888888888888888
02,2015-11-27_11.44,9,8,S,2015,11,27,11,44,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1144.jpg,1,0.8888888888888888
02,2015-11-27_12.14,9,8,S,2015,11,27,12,14,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1214.jpg,1,0.8888888888888888
02,2015-11-27_12.44,9,7,S,2015,11,27,12,44,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1244.jpg,2,0.7777777777777778
02,2015-11-27_13.14,9,6,S,2015,11,27,13,14,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1314.jpg,3,0.6666666666666666
02,2015-11-27_13.44,9,6,S,2015,11,27,13,44,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1344.jpg,3,0.6666666666666666
02,2015-11-27_14.14,9,6,S,2015,11,27,14,14,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1414.jpg,3,0.6666666666666666
02,2015-11-27_14.44,9,7,S,2015,11,27,14,44,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1444.jpg,2,0.7777777777777778
02,2015-11-27_15.14,9,8,S,2015,11,27,15,14,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1514.jpg,1,0.8888888888888888
02,2015-11-27_15.44,9,7,S,2015,11,27,15,44,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1544.jpg,2,0.7777777777777778
02,2015-11-27_16.14,9,6,S,2015,11,27,16,14,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1614.jpg,3,0.6666666666666666
02,2015-11-27_16.44,9,5,S,2015,11,27,16,44,CNR-EXT/SUNNY/2015-11-27/camera2/2015-11-27_1644.jpg,4,0.5555555555555556
02,2015-11-29_07.14,9,3,O,2015,11,29,7,14,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_0714.jpg,6,0.3333333333333333
02,2015-11-29_07.44,9,3,O,2015,11,29,7,44,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_0744.jpg,6,0.3333333333333333
02,2015-11-29_08.14,9,3,O,2015,11,29,8,14,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_0814.jpg,6,0.3333333333333333
02,2015-11-29_08.44,9,3,O,2015,11,29,8,44,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_0844.jpg,6,0.3333333333333333
02,2015-11-29_09.14,9,3,O,2015,11,29,9,14,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_0914.jpg,6,0.3333333333333333
02,2015-11-29_09.44,9,3,O,2015,11,29,9,44,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_0944.jpg,6,0.3333333333333333
02,2015-11-29_10.14,9,3,O,2015,11,29,10,14,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1014.jpg,6,0.3333333333333333
02,2015-11-29_10.44,9,3,O,2015,11,29,10,44,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1044.jpg,6,0.3333333333333333
02,2015-11-29_11.14,9,3,O,2015,11,29,11,14,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1114.jpg,6,0.3333333333333333
02,2015-11-29_11.44,9,3,O,2015,11,29,11,44,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1144.jpg,6,0.3333333333333333
02,2015-11-29_12.14,9,3,O,2015,11,29,12,14,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1214.jpg,6,0.3333333333333333
02,2015-11-29_12.44,9,3,O,2015,11,29,12,44,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1244.jpg,6,0.3333333333333333
02,2015-11-29_13.14,9,3,O,2015,11,29,13,14,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1314.jpg,6,0.3333333333333333
02,2015-11-29_13.44,9,3,O,2015,11,29,13,44,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1344.jpg,6,0.3333333333333333
02,2015-11-29_14.14,9,3,O,2015,11,29,14,14,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1414.jpg,6,0.3333333333333333
02,2015-11-29_14.44,9,3,O,2015,11,29,14,44,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1444.jpg,6,0.3333333333333333
02,2015-11-29_15.14,9,3,O,2015,11,29,15,14,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1514.jpg,6,0.3333333333333333
02,2015-11-29_15.44,9,3,O,2015,11,29,15,44,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1544.jpg,6,0.3333333333333333
02,2015-11-29_16.14,9,3,O,2015,11,29,16,14,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1614.jpg,6,0.3333333333333333
02,2015-11-29_16.44,9,3,O,2015,11,29,16,44,CNR-EXT/OVERCAST/2015-11-29/camera2/2015-11-29_1644.jpg,6,0.3333333333333333
02,2015-12-03_07.14,9,2,O,2015,12,3,7,14,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_0714.jpg,7,0.2222222222222222
02,2015-12-03_07.44,9,2,O,2015,12,3,7,44,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_0744.jpg,7,0.2222222222222222
02,2015-12-03_08.14,9,2,O,2015,12,3,8,14,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_0814.jpg,7,0.2222222222222222
02,2015-12-03_08.44,9,3,O,2015,12,3,8,44,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_0844.jpg,6,0.3333333333333333
02,2015-12-03_09.14,9,6,O,2015,12,3,9,14,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_0914.jpg,3,0.6666666666666666
02,2015-12-03_09.44,9,8,O,2015,12,3,9,44,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_0944.jpg,1,0.8888888888888888
02,2015-12-03_10.14,9,9,O,2015,12,3,10,14,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1014.jpg,0,1.0
02,2015-12-03_10.44,9,9,O,2015,12,3,10,44,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1044.jpg,0,1.0
02,2015-12-03_11.14,9,9,O,2015,12,3,11,14,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1114.jpg,0,1.0
02,2015-12-03_11.44,9,9,O,2015,12,3,11,44,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1144.jpg,0,1.0
02,2015-12-03_12.14,9,9,O,2015,12,3,12,14,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1214.jpg,0,1.0
02,2015-12-03_12.44,9,8,O,2015,12,3,12,44,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1244.jpg,1,0.8888888888888888
02,2015-12-03_13.14,9,8,O,2015,12,3,13,14,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1314.jpg,1,0.8888888888888888
02,2015-12-03_13.44,9,8,O,2015,12,3,13,44,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1344.jpg,1,0.8888888888888888
02,2015-12-03_14.14,9,8,O,2015,12,3,14,14,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1414.jpg,1,0.8888888888888888
02,2015-12-03_14.44,9,8,O,2015,12,3,14,44,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1444.jpg,1,0.8888888888888888
02,2015-12-03_15.14,9,9,O,2015,12,3,15,14,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1514.jpg,0,1.0
02,2015-12-03_15.44,9,9,O,2015,12,3,15,44,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1544.jpg,0,1.0
02,2015-12-03_16.14,9,9,O,2015,12,3,16,14,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1614.jpg,0,1.0
02,2015-12-03_16.44,9,9,O,2015,12,3,16,44,CNR-EXT/OVERCAST/2015-12-03/camera2/2015-12-03_1644.jpg,0,1.0
02,2015-12-10_07.45,9,2,S,2015,12,10,7,45,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_0745.jpg,7,0.2222222222222222
02,2015-12-10_08.15,9,2,S,2015,12,10,8,15,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_0815.jpg,7,0.2222222222222222
02,2015-12-10_08.45,9,2,S,2015,12,10,8,45,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_0845.jpg,7,0.2222222222222222
02,2015-12-10_09.15,9,6,S,2015,12,10,9,15,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_0915.jpg,3,0.6666666666666666
02,2015-12-10_09.45,9,8,S,2015,12,10,9,45,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_0945.jpg,1,0.8888888888888888
02,2015-12-10_10.15,9,8,S,2015,12,10,10,15,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1015.jpg,1,0.8888888888888888
02,2015-12-10_10.45,9,9,S,2015,12,10,10,45,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1045.jpg,0,1.0
02,2015-12-10_11.15,9,9,S,2015,12,10,11,15,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1115.jpg,0,1.0
02,2015-12-10_11.45,9,9,S,2015,12,10,11,45,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1145.jpg,0,1.0
02,2015-12-10_12.15,9,9,S,2015,12,10,12,15,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1215.jpg,0,1.0
02,2015-12-10_12.45,9,8,S,2015,12,10,12,45,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1245.jpg,1,0.8888888888888888
02,2015-12-10_13.15,9,7,S,2015,12,10,13,15,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1315.jpg,2,0.7777777777777778
02,2015-12-10_13.45,9,6,S,2015,12,10,13,45,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1345.jpg,3,0.6666666666666666
02,2015-12-10_14.15,9,8,S,2015,12,10,14,15,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1415.jpg,1,0.8888888888888888
02,2015-12-10_14.45,9,8,S,2015,12,10,14,45,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1445.jpg,1,0.8888888888888888
02,2015-12-10_15.15,9,8,S,2015,12,10,15,15,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1515.jpg,1,0.8888888888888888
02,2015-12-10_15.45,9,9,S,2015,12,10,15,45,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1545.jpg,0,1.0
02,2015-12-10_16.15,9,9,S,2015,12,10,16,15,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1615.jpg,0,1.0
02,2015-12-10_16.45,9,9,S,2015,12,10,16,45,CNR-EXT/SUNNY/2015-12-10/camera2/2015-12-10_1645.jpg,0,1.0
02,2015-12-17_07.47,9,3,S,2015,12,17,7,47,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_0747.jpg,6,0.3333333333333333
02,2015-12-17_08.17,9,3,S,2015,12,17,8,17,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_0817.jpg,6,0.3333333333333333
02,2015-12-17_08.47,9,3,S,2015,12,17,8,47,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_0847.jpg,6,0.3333333333333333
02,2015-12-17_09.17,9,3,S,2015,12,17,9,17,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_0917.jpg,6,0.3333333333333333
02,2015-12-17_09.47,9,7,S,2015,12,17,9,47,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_0947.jpg,2,0.7777777777777778
02,2015-12-17_10.17,9,9,S,2015,12,17,10,17,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1017.jpg,0,1.0
02,2015-12-17_10.47,9,9,S,2015,12,17,10,47,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1047.jpg,0,1.0
02,2015-12-17_11.17,9,9,S,2015,12,17,11,17,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1117.jpg,0,1.0
02,2015-12-17_11.47,9,8,S,2015,12,17,11,47,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1147.jpg,1,0.8888888888888888
02,2015-12-17_12.17,9,9,S,2015,12,17,12,17,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1217.jpg,0,1.0
02,2015-12-17_12.47,9,8,S,2015,12,17,12,47,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1247.jpg,1,0.8888888888888888
02,2015-12-17_13.17,9,6,S,2015,12,17,13,17,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1317.jpg,3,0.6666666666666666
02,2015-12-17_13.47,9,6,S,2015,12,17,13,47,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1347.jpg,3,0.6666666666666666
02,2015-12-17_14.17,9,6,S,2015,12,17,14,17,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1417.jpg,3,0.6666666666666666
02,2015-12-17_14.47,9,8,S,2015,12,17,14,47,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1447.jpg,1,0.8888888888888888
02,2015-12-17_15.17,9,9,S,2015,12,17,15,17,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1517.jpg,0,1.0
02,2015-12-17_15.47,9,8,S,2015,12,17,15,47,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1547.jpg,1,0.8888888888888888
02,2015-12-17_16.17,9,7,S,2015,12,17,16,17,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1617.jpg,2,0.7777777777777778
02,2015-12-17_16.47,9,8,S,2015,12,17,16,47,CNR-EXT/SUNNY/2015-12-17/camera2/2015-12-17_1647.jpg,1,0.8888888888888888
02,2015-12-18_07.47,9,3,O,2015,12,18,7,47,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_0747.jpg,6,0.3333333333333333
02,2015-12-18_08.17,9,3,O,2015,12,18,8,17,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_0817.jpg,6,0.3333333333333333
02,2015-12-18_08.47,9,3,O,2015,12,18,8,47,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_0847.jpg,6,0.3333333333333333
02,2015-12-18_09.17,9,7,O,2015,12,18,9,17,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_0917.jpg,2,0.7777777777777778
02,2015-12-18_09.47,9,8,O,2015,12,18,9,47,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_0947.jpg,1,0.8888888888888888
02,2015-12-18_10.17,9,9,O,2015,12,18,10,17,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1017.jpg,0,1.0
02,2015-12-18_10.47,9,8,O,2015,12,18,10,47,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1047.jpg,1,0.8888888888888888
02,2015-12-18_11.17,9,9,O,2015,12,18,11,17,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1117.jpg,0,1.0
02,2015-12-18_11.47,9,9,O,2015,12,18,11,47,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1147.jpg,0,1.0
02,2015-12-18_12.17,9,9,O,2015,12,18,12,17,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1217.jpg,0,1.0
02,2015-12-18_12.47,9,7,O,2015,12,18,12,47,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1247.jpg,2,0.7777777777777778
02,2015-12-18_13.17,9,7,O,2015,12,18,13,17,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1317.jpg,2,0.7777777777777778
02,2015-12-18_13.47,9,7,O,2015,12,18,13,47,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1347.jpg,2,0.7777777777777778
02,2015-12-18_14.17,9,7,O,2015,12,18,14,17,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1417.jpg,2,0.7777777777777778
02,2015-12-18_14.47,9,7,O,2015,12,18,14,47,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1447.jpg,2,0.7777777777777778
02,2015-12-18_15.17,9,8,O,2015,12,18,15,17,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1517.jpg,1,0.8888888888888888
02,2015-12-18_15.47,9,8,O,2015,12,18,15,47,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1547.jpg,1,0.8888888888888888
02,2015-12-18_16.17,9,8,O,2015,12,18,16,17,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1617.jpg,1,0.8888888888888888
02,2015-12-18_16.47,9,8,O,2015,12,18,16,47,CNR-EXT/OVERCAST/2015-12-18/camera2/2015-12-18_1647.jpg,1,0.8888888888888888
02,2015-12-19_07.47,9,3,O,2015,12,19,7,47,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_0747.jpg,6,0.3333333333333333
02,2015-12-19_08.17,9,3,O,2015,12,19,8,17,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_0817.jpg,6,0.3333333333333333
02,2015-12-19_08.47,9,3,O,2015,12,19,8,47,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_0847.jpg,6,0.3333333333333333
02,2015-12-19_09.17,9,3,O,2015,12,19,9,17,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_0917.jpg,6,0.3333333333333333
02,2015-12-19_09.47,9,3,O,2015,12,19,9,47,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_0947.jpg,6,0.3333333333333333
02,2015-12-19_10.17,9,3,O,2015,12,19,10,17,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1017.jpg,6,0.3333333333333333
02,2015-12-19_10.47,9,3,O,2015,12,19,10,47,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1047.jpg,6,0.3333333333333333
02,2015-12-19_11.17,9,3,O,2015,12,19,11,17,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1117.jpg,6,0.3333333333333333
02,2015-12-19_11.47,9,3,O,2015,12,19,11,47,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1147.jpg,6,0.3333333333333333
02,2015-12-19_12.17,9,3,O,2015,12,19,12,17,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1217.jpg,6,0.3333333333333333
02,2015-12-19_12.47,9,3,O,2015,12,19,12,47,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1247.jpg,6,0.3333333333333333
02,2015-12-19_13.17,9,3,O,2015,12,19,13,17,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1317.jpg,6,0.3333333333333333
02,2015-12-19_13.47,9,3,O,2015,12,19,13,47,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1347.jpg,6,0.3333333333333333
02,2015-12-19_14.17,9,3,O,2015,12,19,14,17,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1417.jpg,6,0.3333333333333333
02,2015-12-19_14.47,9,3,O,2015,12,19,14,47,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1447.jpg,6,0.3333333333333333
02,2015-12-19_15.17,9,3,O,2015,12,19,15,17,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1517.jpg,6,0.3333333333333333
02,2015-12-19_15.47,9,3,O,2015,12,19,15,47,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1547.jpg,6,0.3333333333333333
02,2015-12-19_16.17,9,3,O,2015,12,19,16,17,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1617.jpg,6,0.3333333333333333
02,2015-12-19_16.47,9,3,O,2015,12,19,16,47,CNR-EXT/OVERCAST/2015-12-19/camera2/2015-12-19_1647.jpg,6,0.3333333333333333
02,2015-12-22_07.47,9,2,R,2015,12,22,7,47,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_0747.jpg,7,0.2222222222222222
02,2015-12-22_08.17,9,2,R,2015,12,22,8,17,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_0817.jpg,7,0.2222222222222222
02,2015-12-22_08.47,9,2,R,2015,12,22,8,47,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_0847.jpg,7,0.2222222222222222
02,2015-12-22_09.17,9,4,R,2015,12,22,9,17,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_0917.jpg,5,0.4444444444444444
02,2015-12-22_09.47,9,8,R,2015,12,22,9,47,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_0947.jpg,1,0.8888888888888888
02,2015-12-22_10.17,9,9,R,2015,12,22,10,17,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1017.jpg,0,1.0
02,2015-12-22_10.47,9,9,R,2015,12,22,10,47,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1047.jpg,0,1.0
02,2015-12-22_11.17,9,9,R,2015,12,22,11,17,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1117.jpg,0,1.0
02,2015-12-22_11.47,9,9,R,2015,12,22,11,47,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1147.jpg,0,1.0
02,2015-12-22_12.17,9,9,R,2015,12,22,12,17,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1217.jpg,0,1.0
02,2015-12-22_12.47,9,7,R,2015,12,22,12,47,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1247.jpg,2,0.7777777777777778
02,2015-12-22_13.17,9,7,R,2015,12,22,13,17,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1317.jpg,2,0.7777777777777778
02,2015-12-22_13.47,9,5,R,2015,12,22,13,47,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1347.jpg,4,0.5555555555555556
02,2015-12-22_14.17,9,4,R,2015,12,22,14,17,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1417.jpg,5,0.4444444444444444
02,2015-12-22_14.47,9,6,R,2015,12,22,14,47,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1447.jpg,3,0.6666666666666666
02,2015-12-22_15.17,9,8,R,2015,12,22,15,17,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1517.jpg,1,0.8888888888888888
02,2015-12-22_15.47,9,8,R,2015,12,22,15,47,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1547.jpg,1,0.8888888888888888
02,2015-12-22_16.17,9,7,R,2015,12,22,16,17,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1617.jpg,2,0.7777777777777778
02,2015-12-22_16.47,9,5,R,2015,12,22,16,47,CNR-EXT/RAINY/2015-12-22/camera2/2015-12-22_1647.jpg,4,0.5555555555555556
02,2016-01-08_07.53,9,2,R,2016,1,8,7,53,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_0753.jpg,7,0.2222222222222222
02,2016-01-08_08.23,9,2,R,2016,1,8,8,23,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_0823.jpg,7,0.2222222222222222
02,2016-01-08_08.53,9,6,R,2016,1,8,8,53,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_0853.jpg,3,0.6666666666666666
02,2016-01-08_09.23,9,8,R,2016,1,8,9,23,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_0923.jpg,1,0.8888888888888888
02,2016-01-08_09.53,9,8,R,2016,1,8,9,53,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_0953.jpg,1,0.8888888888888888
02,2016-01-08_10.23,9,8,R,2016,1,8,10,23,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1023.jpg,1,0.8888888888888888
02,2016-01-08_10.53,9,9,R,2016,1,8,10,53,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1053.jpg,0,1.0
02,2016-01-08_11.23,9,8,R,2016,1,8,11,23,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1123.jpg,1,0.8888888888888888
02,2016-01-08_11.53,9,9,R,2016,1,8,11,53,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1153.jpg,0,1.0
02,2016-01-08_12.23,9,9,R,2016,1,8,12,23,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1223.jpg,0,1.0
02,2016-01-08_12.53,9,8,R,2016,1,8,12,53,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1253.jpg,1,0.8888888888888888
02,2016-01-08_13.23,9,7,R,2016,1,8,13,23,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1323.jpg,2,0.7777777777777778
02,2016-01-08_13.53,9,7,R,2016,1,8,13,53,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1353.jpg,2,0.7777777777777778
02,2016-01-08_14.23,9,8,R,2016,1,8,14,23,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1423.jpg,1,0.8888888888888888
02,2016-01-08_14.53,9,9,R,2016,1,8,14,53,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1453.jpg,0,1.0
02,2016-01-08_15.23,9,9,R,2016,1,8,15,23,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1523.jpg,0,1.0
02,2016-01-08_15.53,9,9,R,2016,1,8,15,53,CNR-EXT/RAINY/2016-01-08/camera2/2016-01-08_1553.jpg,0,1.0
